"ID","ENTREZID","SYMBOL","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
"12731","63923","TNN","ENSG00000120332",13.3716953932841,3.95979357765629,2.23576812576647,1.77111102534338,0.076542240946192,0.326252092159913,1
"13209","64968","MRPS6","ENSG00000243927",19.1885091785608,-3.21244644902606,1.8138443929235,-1.77107058442226,0.0765489648539634,0.326252092159913,1
"13681","6844","VAMP2","ENSG00000220205",47.2217225648739,-2.64837582892923,1.49582880142832,-1.77050731099734,0.0766426675623986,0.326565288613934,1
"17309","924","CD7","ENSG00000173762",7.91757857088951,-4.8310538016991,2.72943955030358,-1.76998014158686,0.076730448924883,0.326853096382815,1
"13921","7090","TLE3","ENSG00000140332",193.156394030385,-1.91747161802042,1.08418959874032,-1.76857592089821,0.0769646720540216,0.327764394328661,1
"17076","9103","FCGR2C",NA,7.37805062126606,-4.73296999949855,2.67710137844609,-1.76794574819045,0.0770699737383116,0.328126327304941,1
"10645","55080","TAPBPL","ENSG00000139192",79.6480535675864,2.2397268694165,1.26706915558719,1.76764374662609,0.0771204797169576,0.328254837646381,1
"900","1048","CEACAM5","ENSG00000105388",7.67971625646689,4.47650441261468,2.5332210957441,1.76711950651894,0.0772082163537796,0.328541706734089,1
"14367","7553","ZNF7","ENSG00000147789",63.3049723307388,2.71004565438334,1.5340293076922,1.76661921698246,0.077292020459664,0.328745795654035,1
"9697","51371","POMP","ENSG00000132963",96.2333225632398,-2.35196157446355,1.33135662239037,-1.7665902094968,0.0772968818110584,0.328745795654035,1
"3456","170685","NUDT10","ENSG00000122824",10.5453784450246,4.73606817736947,2.68165244959738,1.7661006660578,0.0773789617604906,0.328972322449986,1
"7101","3190","HNRNPK","ENSG00000165119",203.101762390854,-1.98203810045502,1.12231304362531,-1.76602964004822,0.0773908763269948,0.328972322449986,1
"10068","53353","LRP1B","ENSG00000168702",43.194864840192,2.81611800994852,1.59480783122506,1.76580397638586,0.0774287411768092,0.329041438137336,1
"13746","6903","TBCC","ENSG00000124659",14.5274299993238,-3.40635696473593,1.92925268540297,-1.76563546626575,0.0774570258872253,0.329041438137336,1
"13788","6923","ELOB","ENSG00000103363",51.8893195681355,-2.29302031876534,1.2987603012597,-1.76554543324221,0.0774721415331487,0.329041438137336,1
"13903","7072","TIA1","ENSG00000116001",152.702560403134,1.82311872554276,1.03268536196453,1.76541548151177,0.0774939633687886,0.329041438137336,1
"9006","4708","NDUFB2","ENSG00000090266",22.7025091647274,-2.99620442882797,1.69725273347346,-1.76532602937465,0.0775089873158276,0.329041438137336,1
"7095","3185","HNRNPF","ENSG00000169813",224.894790838571,-2.03211008543459,1.15179205543162,-1.76430291896143,0.077680992800925,0.329684991254162,1
"12358","5996","RGS1","ENSG00000090104",225.040981222002,-2.22941511926724,1.26374123453868,-1.7641389378903,0.0777085902104027,0.329715486647921,1
"13301","6529","SLC6A1","ENSG00000157103",72.7087705470172,-2.64954135869941,1.50225634885383,-1.76370787896547,0.0777811739239672,0.329936791595022,1
"5326","25830","SULT4A1","ENSG00000130540",10.11211598985,3.85584660285757,2.18700003819852,1.76307569067704,0.0778877245957737,0.330264596779734,1
"16026","84319","CMSS1","ENSG00000184220",14.5142736991999,-3.41156705924147,1.9351083360943,-1.76298504616396,0.077903011797882,0.330264596779734,1
"10822","55266","TMEM19","ENSG00000139291",51.3844631225658,-2.19540054103461,1.24546681694044,-1.76271299337202,0.0779489081874841,0.330264596779734,1
"9730","51427","ZNF107","ENSG00000196247",110.213570629009,2.17186809332581,1.23215671159591,1.76265573436091,0.0779585708148348,0.330264596779734,1
"132","100131496","LOC100131496","ENSG00000267882",28.7143580317327,3.59669019644465,2.04050947722562,1.76264322052299,0.0779606826918296,0.330264596779734,1
"17182","91689","SMDT1","ENSG00000183172",45.3582933402339,3.23670896117501,1.83682947563612,1.76211728094906,0.0780494841370806,0.330554094721097,1
"17183","91689","SMDT1","ENSG00000274112",45.3582933402339,3.23670896117501,1.83682947563612,1.76211728094906,0.0780494841370806,0.330554094721097,1
"17184","91689","SMDT1","ENSG00000272901",45.3582933402339,3.23670896117501,1.83682947563612,1.76211728094906,0.0780494841370806,0.330554094721097,1
"17185","91689","SMDT1","ENSG00000272835",45.3582933402339,3.23670896117501,1.83682947563612,1.76211728094906,0.0780494841370806,0.330554094721097,1
"5396","25925","ZNF521","ENSG00000198795",87.2580278673348,2.31049423815778,1.3115095836171,1.76170595092833,0.0781189918868223,0.330761749920797,1
"15726","83549","UCK1","ENSG00000130717",24.1669649486179,-2.70138249731404,1.53353847534643,-1.76153552111158,0.0781478063778454,0.330797043087352,1
"1078","1069","CETN2","ENSG00000147400",12.4188684930381,-3.630565824329,2.06133332828147,-1.76127061767142,0.0781926106569189,0.330899984265447,1
"10639","55072","RNF31","ENSG00000092098",125.949661822697,2.04461404449724,1.16117433386185,1.76081574047304,0.0782695948114251,0.331139016497892,1
"10640","55072","RNF31","ENSG00000285152",125.949661822697,2.04461404449724,1.16117433386185,1.76081574047304,0.0782695948114251,0.331139016497892,1
"3913","203259","FAM219A","ENSG00000164970",98.8697631081645,1.96168859949141,1.11514146080294,1.75913878951189,0.0785539378597548,0.332254977284268,1
"15079","79871","RPAP2","ENSG00000122484",15.6920672789074,-3.72429440450225,2.11776943386272,-1.75859295395972,0.0786466706226902,0.332463502957036,1
"8169","390616","ANKRD34C","ENSG00000235711",12.955034214351,4.18044162874318,2.37742659635162,1.75838935896421,0.0786812824613613,0.332463502957036,1
"14564","78999","LRFN4","ENSG00000173621",13.8374274290992,3.47544627270517,1.97671963793774,1.75818877194493,0.0787153950538043,0.332463502957036,1
"15747","8361","H4C6","ENSG00000274618",16.6825670678859,-3.64317390872734,2.07222036652764,-1.7581015839701,0.0787302263244414,0.332463502957036,1
"14019","719","C3AR1","ENSG00000171860",66.8995500826447,-3.08369817173676,1.75404124785807,-1.75805339555293,0.0787384244792214,0.332463502957036,1
"4117","220213","OTUD1","ENSG00000165312",134.910690962152,-2.07769546346592,1.18184946414076,-1.75800347379814,0.0787469182541544,0.332463502957036,1
"16195","84700","MYO18B","ENSG00000133454",25.5184890294529,3.60283586305368,2.04950783172936,1.75790294980899,0.0787640238439345,0.332463502957036,1
"5036","23753","SDF2L1","ENSG00000128228",12.6446907268253,-3.6445834398827,2.0732831780407,-1.75788019624358,0.0787678961070128,0.332463502957036,1
"13917","7086","TKT","ENSG00000163931",114.585944521564,-2.13852453667253,1.21719701268386,-1.75692555468666,0.0789304992018326,0.333062788298642,1
"8465","4053","LTBP2","ENSG00000119681",52.977223753502,2.03116016628427,1.15620960818164,1.7567404317619,0.0789620625831594,0.333108957144365,1
"1989","119385","AGAP11","ENSG00000271880",38.7039538018331,2.60259309396601,1.48194555760299,1.75620020628534,0.0790542295033967,0.333325110469277,1
"6812","3007","H1-3","ENSG00000124575",101.255630606663,-2.10321596458162,1.19759601362691,-1.7561982009376,0.079054571795196,0.333325110469277,1
"6245","284325","C19orf54","ENSG00000188493",56.7263515509448,2.66629278339171,1.51867064769382,1.75567545697983,0.0791438398216296,0.333560850447662,1
"10542","54960","GEMIN8","ENSG00000046647",34.0221996975109,2.31254031120056,1.31721471390459,1.75562896981734,0.0791517823169621,0.333560850447662,1
"15000","79774","GRTP1","ENSG00000139835",20.2670436173965,2.85808780522675,1.62808645405139,1.7554889656594,0.0791757064362713,0.333574644252762,1
"16514","8575","PRKRA","ENSG00000180228",24.4716319686107,-2.92248057423962,1.66502606500353,-1.75521611082612,0.0792223491765693,0.333684121577346,1
"3401","167227","DCP2","ENSG00000172795",76.3687941784924,-2.03341566097802,1.15861270044562,-1.7550434758707,0.0792518715274982,0.333721449630781,1
"4917","23526","ARHGAP45","ENSG00000180448",146.478365130841,-1.88236476926019,1.07274236600373,-1.7547221298554,0.0793068488236223,0.333825437988049,1
"5274","257364","SNX33","ENSG00000173548",103.924412003889,2.24657342094316,1.28050866318974,1.75443828341384,0.0793554363187926,0.333825437988049,1
"11736","57198","ATP8B2","ENSG00000143515",95.7962762075563,1.98603110506425,1.13201021597491,1.75442860588837,0.079357093298558,0.333825437988049,1
"13444","6618","SNAPC2","ENSG00000104976",7.29041861529643,-4.71548790969244,2.68778192140305,-1.75441611246158,0.079359232456764,0.333825437988049,1
"2107","123920","CMTM3","ENSG00000140931",32.2068122631209,-2.77566678023426,1.58230044467859,-1.75419705503406,0.0793967476790464,0.333836060094965,1
"9952","5194","PEX13","ENSG00000162928",26.237528566483,-2.86445770715034,1.63295119984606,-1.75416001863397,0.0794030918643507,0.333836060094965,1
"16219","84775","ZNF607","ENSG00000198182",39.5624949445292,2.33220579139248,1.33048092782109,1.7529043390437,0.0796184286922784,0.334654300980061,1
"2975","150992","LINC00309","ENSG00000230923",8.8053497784273,4.28924721889558,2.44710829676952,1.75278193636052,0.0796394449309127,0.334655555142828,1
"11097","5569","PKIA","ENSG00000171033",7.23696232503972,-4.70543831157916,2.68656527354529,-1.75146993743789,0.079864995253659,0.335516064585788,1
"9442","51063","CALHM2","ENSG00000138172",24.3708436625172,-2.91928955216337,1.66717749773913,-1.75103704082033,0.0799395298362008,0.335741868290211,1
"1938","1174","AP1S1","ENSG00000106367",22.7176648763155,2.96484323628731,1.69368173363499,1.7505315062495,0.080026642503618,0.335852435214252,1
"1523","11235","PDCD10","ENSG00000114209",33.4337605250514,-2.71828107245523,1.55292793474007,-1.75042319198812,0.0800453170231507,0.335852435214252,1
"11137","5573","PRKAR1A","ENSG00000108946",527.524003004795,-2.20509454636627,1.25975985469781,-1.75040864982575,0.0800478245147202,0.335852435214252,1
"13992","7165","TPD52L2","ENSG00000101150",72.6444906688829,-2.24289792207162,1.28136183033898,-1.7504016968246,0.0800490234368149,0.335852435214252,1
"13378","6570","SLC18A1","ENSG00000036565",16.2112013476403,2.927414475107,1.67277417084205,1.75003567494911,0.0801121580418739,0.336030041249127,1
"2737","145748","LYSMD4","ENSG00000183060",88.4720481192417,2.96827418056677,1.69645264165743,1.74969469095629,0.080171010294618,0.336084185460127,1
"11409","56261","GPCPD1","ENSG00000125772",189.806040275427,-2.0242592658602,1.15693506555924,-1.7496740535578,0.0801745733407582,0.336084185460127,1
"16729","8847","DLEU2","ENSG00000231607",28.9916052909874,2.28704484774084,1.30718209793838,1.74959927262456,0.0801874853441051,0.336084185460127,1
"10898","55345","ZGRF1","ENSG00000138658",33.734597036071,2.39144671002627,1.36727154359966,1.74906493243488,0.0802797960352188,0.336329512546956,1
"12896","64320","RNF25","ENSG00000163481",97.594213288146,2.80466127183117,1.60356210574967,1.74901942480112,0.0802876617582532,0.336329512546956,1
"9728","51422","PRKAG2","ENSG00000106617",77.3934080724257,2.31580227567964,1.32436356463843,1.74861521225246,0.0803575549681836,0.336535023438183,1
"10968","5552","SRGN","ENSG00000122862",292.43030647474,-2.39454156850454,1.36982816301987,-1.74805981739025,0.0804536700233466,0.336850215626521,1
"12295","59342","SCPEP1","ENSG00000121064",32.0607589198381,-2.76881378068736,1.58434044899566,-1.7476128836088,0.0805310829017284,0.337055113264322,1
"14250","7386","UQCRFS1","ENSG00000169021",16.8842602114433,-3.26484734792175,1.86835625927473,-1.74744368570752,0.0805604052551416,0.337055113264322,1
"4262","222662","LHFPL5","ENSG00000197753",12.8966128770379,4.34241242459999,2.48504790491141,1.74741598180772,0.0805652072255028,0.337055113264322,1
"638","102","ADAM10","ENSG00000137845",235.563012572512,-1.83429764016739,1.04986326931738,-1.74717765043827,0.0806065272643461,0.337063873763231,1
"12020","57698","SHTN1","ENSG00000187164",194.887611995558,-1.79830399598937,1.02927527502611,-1.74715553712659,0.080610361970692,0.337063873763231,1
"9016","4717","NDUFC1","ENSG00000109390",29.1482697280962,-2.78707746554124,1.595311433672,-1.74704286994677,0.080629902075226,0.337063873763231,1
"16113","84522","JAGN1","ENSG00000171135",7.11076916998253,-4.68276038736247,2.68085212327276,-1.74674326372236,0.0806818821251016,0.337131986450429,1
"9966","5210","PFKFB4","ENSG00000114268",33.9524140809244,2.60050172419175,1.48880131871682,1.74670836967897,0.0806879378206747,0.337131986450429,1
"5116","253039","CUTALP","ENSG00000226752",17.3536978885956,-3.29206559373894,1.88503621754412,-1.74642034094599,0.080737937939067,0.337248410231098,1
"1030","10623","POLR3C","ENSG00000186141",20.7636670096429,-3.08564711846223,1.76695534994479,-1.74630735211201,0.0807575590152843,0.337248410231098,1
"682","10238","DCAF7","ENSG00000136485",76.8471560804415,-2.52416947454426,1.44593363905422,-1.74570215836137,0.0808627198599167,0.337494483245232,1
"714","10266","RAMP2","ENSG00000131477",145.427630562192,-2.32196659278882,1.33011411510025,-1.74568976182455,0.0808648750924031,0.337494483245232,1
"6025","2766","GMPR","ENSG00000137198",48.2455943927383,2.6075175014868,1.49375926990328,1.74560757815792,0.0808791645293317,0.337494483245232,1
"10054","5330","PLCB2","ENSG00000137841",224.445569255152,-2.16690331280798,1.24169922610921,-1.74511126949627,0.080965502280544,0.337767499570668,1
"13779","692205","SNORD89","ENSG00000212283",217.881896701023,-2.52991758682885,1.44996091103282,-1.74481778617519,0.0810165917737147,0.337893366104005,1
"10359","54708","MARCHF5","ENSG00000198060",95.3934931812677,1.9108273255043,1.09540036253881,1.74440998090925,0.0810876258444399,0.338102328411264,1
"3256","161424","NOP9","ENSG00000196943",32.7933889344616,2.75359622648087,1.57903210847998,1.74385068656492,0.0811851294398337,0.338366138799859,1
"3257","161424","NOP9","ENSG00000285326",32.7933889344616,2.75359622648087,1.57903210847998,1.74385068656492,0.0811851294398337,0.338366138799859,1
"6198","283991","UBALD2","ENSG00000185262",61.6184206176617,-2.524818927261,1.44796103093968,-1.74370640736268,0.0812102975359539,0.338366138799859,1
"9224","494143","CHAC2","ENSG00000143942",21.4412849139276,4.23813520973659,2.43056005956428,1.74368668367584,0.0812137386322697,0.338366138799859,1
"10566","54987","CZIB","ENSG00000162384",20.4505409074884,-3.05407995794693,1.75172109850468,-1.74347386724633,0.0812508752143458,0.338433570741962,1
"7567","3576","CXCL8","ENSG00000169429",45.8660858532805,-2.77793328680168,1.59359120654874,-1.74319064725381,0.0813003186315493,0.338552216255585,1
"15688","8344","H2BC6","ENSG00000274290",19.7381185200207,-3.56835829153311,2.04751851088657,-1.7427721764469,0.0813734182898403,0.338769284957678,1
"5129","253512","SLC25A30","ENSG00000174032",22.7968450587986,-3.01499482427665,1.73086417358097,-1.74190145610267,0.0815256891290139,0.339315757923464,1
"2701","144406","CFAP251","ENSG00000158023",8.44422616097625,3.82446355668836,2.19664723224926,1.74104585412757,0.0816755412202625,0.339804023957278,1
"12835","641638","SNHG6","ENSG00000245910",38.3342537180322,-2.4663091843669,1.41661187973064,-1.74099145973268,0.0816850755293822,0.339804023957278,1
"6631","2921","CXCL3","ENSG00000163734",29.0579584237677,-3.24751617472951,1.86615144912529,-1.74022112527454,0.0818201975662037,0.340272742980175,1
"2379","130888","FBXO36","ENSG00000153832",12.6485445279154,3.28429467299502,1.88740744807524,1.74010899254653,0.0818398815376698,0.340272742980175,1
"13679","6840","SVIL","ENSG00000197321",421.573601155702,1.70301490818017,0.978827547492079,1.73985183860383,0.0818850372880783,0.340372878876564,1
"9499","51121","RPL26L1","ENSG00000037241",82.7787513286342,3.39178345727366,1.94984018221708,1.7395186991259,0.0819435660034176,0.340474424618831,1
"5464","26011","TENM4","ENSG00000149256",88.0389440904373,2.20092839665222,1.26528470350596,1.73947285583529,0.0819516227894518,0.340474424618831,1
"8156","3902","LAG3","ENSG00000089692",18.690914683465,3.18130193415044,1.82998191124353,1.73843354112098,0.0821344509085534,0.341146254956509,1
"13155","64839","FBXL17","ENSG00000145743",97.950633471152,2.01772750530532,1.16082943869627,1.73817740836366,0.0821795585463427,0.34124586354732,1
"5011","23645","PPP1R15A","ENSG00000087074",818.869680214627,-2.03854075915833,1.17290413677604,-1.73802845027187,0.0822058008501032,0.341267103863202,1
"10603","55026","TMEM255A","ENSG00000125355",33.2222823092763,3.57281826820917,2.05584996672323,1.73787889488055,0.0822321552173189,0.341288798362115,1
"15682","8340","H2BC13","ENSG00000185130",7.16538468760275,-4.70223553726615,2.70599270618107,-1.73771182994146,0.0822616031845277,0.341323317811373,1
"10606","55030","FBXO34","ENSG00000178974",36.1554506415517,-2.36882539137509,1.36353113348836,-1.73727268354691,0.0823390508034293,0.341476341235457,1
"12331","5973","RENBP","ENSG00000102032",16.5281875268267,-3.23071161049584,1.85990057830828,-1.73703457495262,0.0823810682167182,0.341476341235457,1
"5276","257407","C2orf72","ENSG00000204128",21.2986120822653,2.4886093693496,1.43277481738452,1.73691590552413,0.0824020154981141,0.341476341235457,1
"1133","10776","ARPP19","ENSG00000128989",133.350500813001,-1.87678765209711,1.08070863065016,-1.7366268750607,0.0824530526234488,0.341476341235457,1
"11083","5567","PRKACB","ENSG00000142875",150.666081273921,-2.0851065920761,1.20075153014053,-1.73650129917559,0.082475234852441,0.341476341235457,1
"12916","643414","LIPK","ENSG00000204021",9.64846522526012,4.10459668771392,2.36377040721567,1.73646166107511,0.0824822376902696,0.341476341235457,1
"15064","79849","PDZD3","ENSG00000172367",9.64846522526012,4.10459668771392,2.36377040721567,1.73646166107511,0.0824822376902696,0.341476341235457,1
"16964","90390","MED30","ENSG00000164758",7.02371677769466,-4.66955503633824,2.68917167993889,-1.7364287565472,0.082488051278295,0.341476341235457,1
"17825","9723","SEMA3E","ENSG00000170381",32.0714320628664,3.137617011434,1.80694087506572,1.73642483532832,0.0824887441033092,0.341476341235457,1
"5882","27124","INPP5J","ENSG00000185133",11.0254260083271,4.07527603271144,2.34783701617721,1.73575763761783,0.0826066973950686,0.341733316482814,1
"320","100505795","PBX1-AS1","ENSG00000233693",5.97674708141365,4.29604098443733,2.47544313648752,1.73546340900123,0.0826587572328165,0.341733316482814,1
"5192","255061","TAC4","ENSG00000176358",5.97674708141365,4.29604098443733,2.47544313648752,1.73546340900123,0.0826587572328165,0.341733316482814,1
"10642","55075","UACA","ENSG00000137831",837.672700111037,1.85495299009534,1.06886676477705,1.73543892580686,0.0826630904064248,0.341733316482814,1
"15913","84148","KAT8","ENSG00000103510",43.6284147101903,-2.2534327326172,1.2987195342977,-1.73511884060154,0.0827197578286487,0.341733316482814,1
"12510","6159","RPL29","ENSG00000162244",105.387309243987,-2.49527940231509,1.43818057310819,-1.73502510670291,0.0827363583013898,0.341733316482814,1
"10959","55505","NOP10","ENSG00000182117",23.6194573521589,-3.07095778526692,1.77000046437408,-1.73500394326331,0.0827401067651503,0.341733316482814,1
"6345","2852","GPER1","ENSG00000164850",49.3146140630915,-2.25553394497686,1.30001986283638,-1.73499960227973,0.0827408756562183,0.341733316482814,1
"15890","841","CASP8","ENSG00000064012",36.3921945460766,-2.44620931360857,1.40992083681473,-1.73499763230325,0.0827412245876484,0.341733316482814,1
"3689","196385","DNAH10","ENSG00000197653",56.7128394755684,2.63529026168771,1.51911466441062,1.7347540139178,0.0827843846074179,0.341749008863597,1
"3690","196385","DNAH10","ENSG00000281935",56.7128394755684,2.63529026168771,1.51911466441062,1.7347540139178,0.0827843846074179,0.341749008863597,1
"10174","54210","TREM1","ENSG00000124731",11.0639882350051,-4.0859394586556,2.35536490073347,-1.73473734680483,0.0827873380600045,0.341749008863597,1
"3870","202018","TAPT1","ENSG00000169762",25.3872093224468,-2.60496592413593,1.50182468590519,-1.73453396297441,0.0828233850443124,0.341810459535201,1
"11845","57476","GRAMD1B","ENSG00000023171",35.9238575881026,2.27940196966224,1.31453875417842,1.73399373918562,0.0829191940414676,0.342118452452574,1
"15066","79854","LINC00115","ENSG00000225880",13.3352155154218,3.44096994176064,1.98480015354846,1.73366065878664,0.0829783107841176,0.342274937205274,1
"5523","26094","DCAF4","ENSG00000119599",40.0792554484349,3.36257000456326,1.94045761775294,1.73287474758513,0.0831179335203903,0.342763334223861,1
"5933","27243","CHMP2A","ENSG00000130724",132.173866460657,-1.92580046639002,1.11151521474197,-1.73259028832735,0.0831685166291524,0.342884392320239,1
"16236","84814","PLPP7","ENSG00000160539",34.6904600874622,2.71661008056721,1.56874249674714,1.73171191970653,0.0833248672938277,0.343441332328961,1
"12587","6233","RPS27A","ENSG00000143947",139.182836351736,-2.52714485572986,1.45959282645536,-1.73140399837883,0.0833797339875833,0.343549476265974,1
"13225","6500","SKP1","ENSG00000113558",104.28351703835,-2.07083483797097,1.19609759937962,-1.73132597126276,0.0833936418274551,0.343549476265974,1
"262","10036","CHAF1A","ENSG00000167670",60.704615568861,2.05050059180691,1.18510831533191,1.73022209470586,0.0835906022441835,0.344192867516337,1
"5182","2550","GABBR1","ENSG00000204681",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5183","2550","GABBR1","ENSG00000232569",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5184","2550","GABBR1","ENSG00000237051",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5185","2550","GABBR1","ENSG00000206511",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5186","2550","GABBR1","ENSG00000232632",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5187","2550","GABBR1","ENSG00000237112",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"5188","2550","GABBR1","ENSG00000206466",49.1231389263737,2.29592107036634,1.32695952860435,1.73021182701866,0.0835924360345812,0.344192867516337,1
"564","10116","FEM1B","ENSG00000169018",33.6874225938998,-2.42193239959849,1.40020906306373,-1.72969341756665,0.0836850653812298,0.34448645797732,1
"12226","5878","RAB5C","ENSG00000108774",140.576236811419,-1.93273398400933,1.11754836796591,-1.72944101518145,0.083730194688107,0.344512553836796,1
"11045","5564","PRKAB1","ENSG00000111725",129.587726729373,2.44836852490052,1.41571704894125,1.72941939685726,0.0837340609399654,0.344512553836796,1
"13635","677847","SNORA81","ENSG00000221420",480.125665973418,-1.75733670574747,1.01634816257204,-1.72906959491148,0.083796640112733,0.344628545072385,1
"12900","643246","MAP1LC3B2","ENSG00000258102",105.583924515561,2.19284150674432,1.2682544496928,1.72902331016893,0.0838049232368185,0.344628545072385,1
"10785","55228","PNMA8A","ENSG00000182013",9.21171903688242,-3.82695021174173,2.21401989677671,-1.72850759711473,0.0838972601683876,0.344920448841936,1
"1897","116442","RAB39B","ENSG00000155961",24.0361347893061,3.76379654305144,2.17818704129052,1.72794919430863,0.0839973334322133,0.345129487227491,1
"1083","10695","CNPY3","ENSG00000137161",198.000883571631,-1.87821151564436,1.08698031346484,-1.72791677308064,0.0840031467173684,0.345129487227491,1
"2787","146722","CD300LF","ENSG00000186074",12.1922151694898,-3.59012392326243,2.07781195230571,-1.72783870998457,0.0840171451494157,0.345129487227491,1
"15951","84230","LRRC8C","ENSG00000171488",110.691440200105,-2.3084601297329,1.3362215155743,-1.72760287334599,0.0840594473217822,0.345129487227491,1
"5582","26191","PTPN22","ENSG00000134242",12.2511159421289,-4.23542269744713,2.45171159014097,-1.72753708653129,0.0840712506207233,0.345129487227491,1
"8585","4166","CHST6","ENSG00000183196",12.980252999181,2.91292808175705,1.68625199966987,1.727457154878,0.084085593554949,0.345129487227491,1
"8184","3911","LAMA5","ENSG00000130702",644.872673688224,2.04140679715364,1.18178694950327,1.72738986330124,0.0840976698896432,0.345129487227491,1
"14524","7812","CSDE1","ENSG00000009307",646.797040676614,-1.74690250402447,1.01143844872239,-1.72714662590797,0.0841413336620392,0.345187323104106,1
"8253","3983","ABLIM1","ENSG00000099204",469.674751273586,-1.87102010918673,1.08334725787287,-1.7270732866029,0.084154502469137,0.345187323104106,1
"3753","1993","ELAVL2","ENSG00000107105",4.36623795424038,4.7787527792529,2.76733616728711,1.72684216530789,0.0841960135258058,0.345219102848339,1
"9538","51170","HSD17B11","ENSG00000198189",57.298358495065,-2.17445319670248,1.25924429393159,-1.72679217780169,0.0842049938229713,0.345219102848339,1
"3765","199786","NIBAN3","ENSG00000167483",5.81305182627674,3.92102072534291,2.27125758394115,1.72636549595535,0.0842816791255157,0.345445816522318,1
"17109","91272","BOD1","ENSG00000145919",83.0567243957437,1.99912691604651,1.15835043241736,1.7258394869975,0.0843762937453068,0.345705020379695,1
"17737","9646","CTR9","ENSG00000198730",97.5370209951914,-1.97463654907523,1.14420213048461,-1.72577597652166,0.0843877233552367,0.345705020379695,1
"8632","4239","MFAP4","ENSG00000166482",23.7841420287398,3.27441134019432,1.89831838364176,1.7249010326248,0.0845453094589533,0.346242249039508,1
"9019","472","ATM","ENSG00000149311",318.152260229884,-1.77591565819463,1.02962977827998,-1.72480992261251,0.0845617329573986,0.346242249039508,1
"12809","64114","TMBIM1","ENSG00000135926",64.4194328953132,-2.20346975147893,1.27781508325776,-1.72440424310945,0.0846348921152412,0.346430711381256,1
"3268","161742","SPRED1","ENSG00000166068",111.727773355432,-1.91798043756236,1.11231320845867,-1.72431687673664,0.0846506542327628,0.346430711381256,1
"9675","51335","NGRN","ENSG00000182768",13.9195506182745,-3.34418581582707,1.93964407586166,-1.72412343967873,0.0846855614376223,0.346432625149441,1
"13427","66035","SLC2A11","ENSG00000133460",55.8898356930971,3.40392953178353,1.97434935998987,1.72407660000001,0.0846940157689062,0.346432625149441,1
"13428","66035","SLC2A11","ENSG00000275744",55.8898356930971,3.40392953178353,1.97434935998987,1.72407660000001,0.0846940157689062,0.346432625149441,1
"10617","55041","PLEKHB2","ENSG00000115762",95.4819178395995,-1.93330916963672,1.12199099968051,-1.7231057737426,0.0848693989095232,0.347008180733303,1
"1760","114908","TMEM123","ENSG00000152558",238.072417125195,-1.85640100963546,1.07738621714809,-1.72305992047074,0.0848776897218648,0.347008180733303,1
"15900","84125","LRRIQ1","ENSG00000133640",8.11187060364603,3.48290832838324,2.02298660828204,1.72166652716549,0.0851299442341014,0.347951414274656,1
"9291","5047","PAEP","ENSG00000122133",12.1725899743002,4.47877209653863,2.60219072867456,1.72115442853027,0.0852228047841125,0.348242844846387,1
"17583","9455","HOMER2","ENSG00000103942",113.866156488207,2.66241168103271,1.54729321209644,1.72068982156613,0.0853071243549019,0.348417044015493,1
"4639","23187","PHLDB1","ENSG00000019144",386.916292597551,2.22882538864259,1.29531523281093,1.72068183264229,0.0853085748208552,0.348417044015493,1
"5963","27303","RBMS3","ENSG00000144642",68.0478129675298,-2.02311404185539,1.17592970109361,-1.72043791391093,0.0853528702111491,0.348509836329801,1
"17642","9526","MPDU1","ENSG00000129255",9.40071896262733,-3.85076079476805,2.23874519742567,-1.72005317943106,0.085422775389076,0.348666157794557,1
"2638","140873","C20orf173","ENSG00000125975",10.7983443688207,4.1127468641912,2.39123496763795,1.7199258625152,0.085445918705956,0.348666157794557,1
"1997","119587","CPXM2","ENSG00000121898",83.2363165405482,2.59782472484427,1.51047658119381,1.71987090510935,0.0854559102772644,0.348666157794557,1
"6949","3113","HLA-DPA1","ENSG00000231389",357.556329811705,-2.23597428780616,1.30029432504692,-1.71959089933387,0.0855068315972136,0.348761669024253,1
"6950","3113","HLA-DPA1","ENSG00000228163",357.556329811705,-2.23597428780616,1.30029432504692,-1.71959089933387,0.0855068315972136,0.348761669024253,1
"6951","3113","HLA-DPA1","ENSG00000229685",357.556329811705,-2.23597428780616,1.30029432504692,-1.71959089933387,0.0855068315972136,0.348761669024253,1
"6952","3113","HLA-DPA1","ENSG00000235844",357.556329811705,-2.23597428780616,1.30029432504692,-1.71959089933387,0.0855068315972136,0.348761669024253,1
"6953","3113","HLA-DPA1","ENSG00000206291",357.556329811705,-2.23597428780616,1.30029432504692,-1.71959089933387,0.0855068315972136,0.348761669024253,1
